Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,Name,0,1,2,3,4,5,6,7,8,9,10,11,12
StutterTalk,41,2,63470560,63518560,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_41_2,-278.67368,80.71057,-4.5101733,46.817627,4.077622,-19.815086,-9.577786,-4.148255,-8.737483,-4.2067003,-11.146406,-5.3412676,-13.181673
StutterTalk,41,3,67973440,68021440,0,0,0,2,0,3,0,0,0,0,0,0,StutterTalk_41_3,-271.64365,92.54978,-27.644043,10.630065,3.3160992,-7.626385,-11.095332,-8.255629,-11.1558075,-14.750811,-2.8276563,-10.341794,1.270205
StutterTalk,41,4,71849120,71897120,0,0,0,0,0,2,0,0,1,1,0,0,StutterTalk_41_4,-325.3778,113.53723,-14.415535,26.329128,15.495793,9.593645,-3.3962204,2.3387575,-6.8762507,-5.2378516,-1.2386626,-7.7428393,-2.8062232
StutterTalk,41,5,72596160,72644160,0,0,0,1,0,0,0,2,2,2,0,0,StutterTalk_41_5,-317.08533,100.65162,-9.955925,57.73518,-1.0690969,-11.605832,-11.612788,-21.330893,-9.276412,0.7554678,-8.031763,-1.7843463,-6.2942295
StutterTalk,41,7,10267840,10315840,0,0,0,0,0,0,0,3,3,0,0,0,StutterTalk_41_7,-257.5488,79.47863,-27.03764,60.516273,14.726655,-21.0326,-24.596436,-8.593214,-9.49904,-7.0215044,-18.620089,-4.9055486,0.67412907
StutterTalk,41,8,10616800,10664800,0,0,2,1,0,0,0,3,0,1,0,0,StutterTalk_41_8,-293.26523,87.20907,-9.595206,32.796185,4.891542,5.3900967,-7.3480797,-0.21537793,-2.9977093,-10.859995,-1.1920404,-10.101187,-1.0541558
StutterTalk,41,9,13623040,13671040,0,0,0,0,0,0,0,0,3,2,0,0,StutterTalk_41_9,-237.50409,95.85969,8.695594,9.672506,-1.8892605,11.377607,-2.572805,10.741258,-8.29015,-2.2011542,0.798421,-6.239281,0.14330344
StutterTalk,41,10,13677440,13725440,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_41_10,-225.10336,64.94924,-14.141285,44.082012,9.419821,-19.689568,-23.863173,-9.849156,-9.707219,-2.1830544,-18.971836,3.9756782,-6.1255426
StutterTalk,41,11,17072320,17120320,0,0,0,1,0,0,0,0,2,3,0,0,StutterTalk_41_11,-225.79837,76.58581,-29.611378,56.448757,11.530525,-22.670197,-19.950682,-16.029358,-1.5876456,0.16234863,-25.55842,6.611018,-4.3210936
StutterTalk,41,12,19624480,19672480,0,0,0,0,0,3,0,1,0,0,0,0,StutterTalk_41_12,-265.97256,97.88258,-16.974152,40.010853,5.327819,-27.796444,-32.10857,-14.015369,4.6390414,4.780913,-25.1254,8.094713,-4.4522204
StutterTalk,41,13,29065280,29113280,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_41_13,-264.18103,118.13611,-9.253691,21.77914,14.171817,5.9137273,-8.34025,-2.80337,-6.8728642,-6.8528767,0.0026536274,-6.183669,-4.7779393
StutterTalk,41,14,30800000,30848000,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_41_14,-250.29411,89.29055,-11.395595,0.50702524,-1.3313328,9.167689,-6.794322,0.32000023,-4.9899573,1.350265,-2.269517,-6.281184,6.2160425
StutterTalk,41,15,30890560,30938560,0,0,0,0,0,0,0,3,3,1,0,0,StutterTalk_41_15,-267.11487,85.74612,6.2284636,21.733776,7.8772225,14.516616,1.5917332,10.485412,-7.3339305,0.5911356,3.3345528,-4.8636103,-2.7758894
StutterTalk,41,16,30994400,31042400,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_41_16,-264.43857,72.97047,-22.338003,40.273426,9.301989,-29.70584,-16.799063,-12.221855,-9.638167,-1.2006317,-16.353941,2.4033587,-15.820545
StutterTalk,41,17,31324640,31372640,0,0,0,1,1,2,0,0,0,0,0,0,StutterTalk_41_17,-311.82098,82.7222,2.1506884,31.40724,-9.405482,-17.724205,-10.599055,-11.543418,-17.870111,0.8466045,-13.049917,-3.5529528,-7.1022987
StutterTalk,41,18,32314240,32362240,0,0,0,1,0,0,0,0,2,1,0,0,StutterTalk_41_18,-289.54834,60.38502,-18.195526,45.748753,10.766575,-5.548485,-16.435396,-11.065207,-10.129188,2.1630905,-13.709872,-0.24061356,-2.8697665
StutterTalk,41,19,32421920,32469920,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_41_19,-279.881,76.26583,-15.715726,19.782305,9.356418,-6.965117,-18.061155,-13.153745,-4.2389674,1.4061828,-23.842865,3.7391696,-11.643634
StutterTalk,41,20,33781280,33829280,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_41_20,-290.19177,81.40215,-3.3845155,30.567543,9.702939,-12.838403,-24.324389,-11.66022,-2.7595115,-3.1242487,-23.488897,6.086366,-4.505219
StutterTalk,41,21,35012320,35060320,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_41_21,-277.30338,89.26948,-14.899295,37.699883,13.42552,-16.748497,-25.228458,-11.539157,0.06161291,-6.1484165,-21.503847,1.6943898,-6.576174
StutterTalk,41,22,5397440,5445440,0,0,1,0,0,0,0,0,2,0,0,0,StutterTalk_41_22,-355.12595,74.86254,0.7943016,42.903145,7.3776374,-6.922443,-5.550943,-4.3366385,0.6452547,1.3973296,-1.1369311,2.716097,-3.0742016
StutterTalk,41,23,41132320,41180320,0,0,0,1,2,1,0,1,0,1,0,0,StutterTalk_41_23,-244.88982,58.9591,-3.9775848,46.94399,21.695896,-8.963128,-31.219,-9.893478,-7.3153243,0.39378965,-27.042246,0.23730826,4.526119
StutterTalk,41,24,41514880,41562880,0,0,0,1,1,2,0,1,0,0,0,0,StutterTalk_41_24,-315.29492,96.16381,-10.329256,35.675785,6.178009,-16.747377,-14.660342,-19.46915,-19.041546,-9.469665,-17.134392,-0.87854517,-5.3370123
StutterTalk,41,25,41759520,41807520,0,0,0,2,2,1,0,1,0,0,0,0,StutterTalk_41_25,-274.81143,89.8741,-17.857271,33.949394,-4.632998,-17.074821,-18.900629,-16.58691,-8.768556,-3.0413144,-15.876558,-0.7952161,-3.5897067
StutterTalk,41,26,44143840,44191840,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_41_26,-251.84293,81.479355,-22.998404,39.961594,11.294685,-17.10338,-26.131504,-12.037716,-4.134523,3.5540652,-25.039299,-4.473171,3.588387
StutterTalk,41,27,44438720,44486720,0,0,0,1,0,0,0,0,2,2,0,0,StutterTalk_41_27,-283.21487,113.33734,-33.89514,37.911346,-3.5647845,-11.400526,-11.653447,-23.526756,-6.222788,3.721088,-13.5966835,-9.610828,-2.3511677
StutterTalk,41,28,44466400,44514400,0,0,0,1,0,0,0,0,2,1,0,0,StutterTalk_41_28,-273.77725,86.10038,-10.700599,52.081657,5.6049857,-19.47504,-25.311848,-21.293108,-6.660662,0.15517402,-16.723572,-2.5832365,-1.1284412
StutterTalk,41,29,45246400,45294400,0,0,0,1,0,0,0,2,2,0,0,0,StutterTalk_41_29,-274.93167,111.39306,-11.616009,3.538189,12.139558,13.068283,-1.4109817,-0.77022445,-13.368666,-0.7541392,-1.248572,-6.726704,2.4414108
StutterTalk,41,30,45601120,45649120,0,0,0,2,0,0,0,3,1,1,0,0,StutterTalk_41_30,-245.29181,95.67874,-17.926876,11.758127,0.37274003,16.878803,-9.9729395,-3.9395232,-5.450318,1.3482436,5.4462633,-3.6977887,4.8173184
StutterTalk,41,31,45680320,45728320,0,0,0,1,0,0,0,3,2,2,0,0,StutterTalk_41_31,-298.8041,100.394325,-11.820057,8.765591,4.2547984,1.6729512,-3.2915347,-3.4555047,-5.754222,-7.107991,-0.711087,-6.556941,0.09036432
StutterTalk,41,32,49431520,49479520,0,0,0,1,0,0,0,0,2,1,0,0,StutterTalk_41_32,-242.15887,69.00072,-1.1650269,28.48283,13.057523,11.918345,-2.693571,5.014829,-9.337786,-1.2949058,-1.764144,-4.8925195,-0.10226312
StutterTalk,41,33,51101920,51149920,0,0,1,0,0,0,0,1,2,1,0,0,StutterTalk_41_33,-328.4894,73.92678,8.507531,20.950115,9.366702,17.726576,1.6905265,10.051659,-9.532674,-5.6387477,-0.3111712,-7.901164,-7.750587
StutterTalk,41,34,51779360,51827360,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_41_34,-314.79276,99.84505,-3.5814857,12.106589,9.171014,9.0973215,-2.0289154,2.6158388,-0.06707421,3.6422198,0.4560513,-2.2036483,2.7458415
StutterTalk,41,35,53433120,53481120,0,0,2,1,0,0,0,2,0,0,0,0,StutterTalk_41_35,-317.72708,83.07697,-15.882409,44.650654,0.27628347,-4.1416645,-4.9899845,-16.605057,-16.70969,-1.0113819,-8.232268,-6.5353417,0.20155148
StutterTalk,41,36,53775360,53823360,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_41_36,-280.82855,72.09692,-24.753986,45.714912,3.4362378,-15.113629,-11.128887,-19.617779,-4.168609,-5.713792,-12.379469,-9.260736,-6.9407835
StutterTalk,41,37,60100480,60148480,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_41_37,-281.99533,110.18219,-22.015953,36.92419,2.40096,-11.10691,-9.273625,-17.626427,-8.158626,-2.404635,-7.698747,-6.910486,-9.595875
StutterTalk,41,38,60860160,60908160,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_41_38,-318.49625,86.569115,-3.1518707,16.72184,8.13337,12.689086,-13.63086,1.5771229,-3.8138428,-2.4416704,3.0290031,-6.435378,3.0063617
StutterTalk,41,39,8091840,8139840,0,0,1,1,0,0,0,1,1,2,0,0,StutterTalk_41_39,-319.67053,94.02675,3.477256,2.1623714,-5.6551943,14.192021,-6.2506447,1.5924597,-10.400885,0.49835533,-0.63112676,-3.6884248,5.971362
StutterTalk,42,0,66108960,66156960,0,0,0,2,0,0,0,1,1,0,0,0,StutterTalk_42_0,-383.84494,65.98702,-14.2234125,11.078488,-0.56886846,1.979696,-5.0447874,-8.464696,-11.842036,-8.99449,-1.6435236,-8.97801,-3.2737415
StutterTalk,42,1,67136960,67184960,0,0,0,2,0,0,0,2,1,0,0,0,StutterTalk_42_1,-371.52686,118.728806,-13.605766,21.404882,18.10761,-36.792866,-28.007677,2.0109923,-24.797203,-7.2577257,-11.903513,-18.123497,-13.299378
StutterTalk,42,2,6147360,6195360,0,0,0,1,1,0,0,0,1,0,0,0,StutterTalk_42_2,-293.04468,83.2024,-34.293167,16.828415,20.335732,-38.134834,-39.94276,2.0965168,-28.185764,-4.683177,-20.064459,-10.047419,-7.982199
StutterTalk,42,3,6654400,6702400,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_42_3,-326.26495,93.47141,-32.125744,25.090822,10.024859,-41.509396,-39.255947,2.0294695,-21.789925,-9.84595,-15.180521,-8.43867,-4.6131587
StutterTalk,42,4,6905280,6953280,0,0,0,2,0,0,0,0,1,1,0,0,StutterTalk_42_4,-284.75613,118.910355,-40.961178,16.948458,10.983922,-48.39609,-55.879795,9.151696,-22.832325,-13.856638,-10.136237,-10.065313,-14.134532
StutterTalk,42,5,12052960,12100960,0,0,1,1,0,0,0,0,2,0,0,0,StutterTalk_42_5,-246.63023,101.26973,0.56093144,19.445177,2.4188876,-0.65440595,-11.989294,-1.4241316,-6.088912,-4.5331364,-5.7218757,-8.489987,-5.570845
StutterTalk,42,6,18190080,18238080,0,0,0,1,2,0,0,3,1,0,0,0,StutterTalk_42_6,-280.1314,112.73806,-32.72032,18.740099,-0.77424735,-39.170803,-30.266075,-7.4850063,-28.532005,-0.64220715,-8.724285,-6.883223,-19.251842
StutterTalk,42,7,18542240,18590240,0,0,1,1,0,0,0,0,1,1,0,0,StutterTalk_42_7,-295.51776,102.298904,-36.6142,49.677605,7.7429953,-60.59685,-39.72839,4.9170647,-21.281664,-9.874718,-5.4972386,-17.1334,-5.550102
StutterTalk,42,8,19757760,19805760,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_42_8,-286.94052,112.46428,-33.59007,33.1044,6.087516,-41.76981,-33.526062,4.636195,-12.139019,-8.904951,-0.17834185,-12.846776,-2.035776
StutterTalk,42,9,23444320,23492320,0,0,0,0,0,0,0,2,3,0,0,0,StutterTalk_42_9,-286.19385,95.097145,-36.948532,11.52977,-2.0928273,-30.426283,-35.021435,-1.1315966,-29.36896,-3.7437153,-14.994599,-13.6932335,-9.020309
StutterTalk,42,10,24275200,24323200,0,0,0,0,0,0,0,3,3,0,0,0,StutterTalk_42_10,-320.2939,131.71664,-20.94424,14.512368,6.99506,-45.41856,-38.33309,3.1207726,-27.109463,-7.7488074,-6.6518507,-15.650415,-6.858156
StutterTalk,42,11,24301600,24349600,0,0,1,1,0,0,0,3,2,0,0,0,StutterTalk_42_11,-312.9225,116.588974,-27.105751,7.345938,-11.471381,-39.502514,-29.769245,0.35771328,-21.941053,-0.560965,-11.412803,-13.879667,-5.4968686
StutterTalk,42,12,24750400,24798400,0,0,0,0,0,0,0,3,3,1,0,0,StutterTalk_42_12,-323.45544,118.13646,-34.09811,8.406635,-8.109228,-41.37107,-29.769632,-0.34021625,-23.082859,-4.2650137,2.14634,-17.002823,-2.060914
StutterTalk,42,13,24776960,24824960,0,0,0,2,0,0,0,2,2,0,0,0,StutterTalk_42_13,-319.49487,110.96918,-30.824167,7.6433663,3.3132653,-37.774456,-32.92512,-8.27968,-21.33805,-7.112705,-1.2459477,-14.929225,-3.9760725
StutterTalk,42,14,24882720,24930720,0,0,0,2,1,1,0,1,0,0,0,0,StutterTalk_42_14,-377.11008,86.68809,-16.304,1.5757204,-7.5206285,-24.31856,-22.318525,-1.8857844,-14.177376,-5.117631,-2.2224607,-9.863723,-5.6710296
StutterTalk,42,15,25854080,25902080,0,0,0,3,0,0,0,0,0,0,0,0,StutterTalk_42_15,-272.9449,125.158356,-29.875525,-3.7869835,-5.1125274,-43.693745,-55.160534,6.8301854,-15.459325,-4.2684374,-1.0095514,-17.595694,-7.0563755
StutterTalk,42,16,27087520,27135520,0,0,0,0,0,0,0,1,3,0,0,0,StutterTalk_42_16,-292.66415,95.52828,-9.827963,13.617503,0.21043843,9.263977,-8.313189,-1.6474204,-5.4770384,-9.983956,1.315251,-7.6753726,-2.2968762
StutterTalk,42,17,28128480,28176480,0,0,0,1,0,0,0,0,2,0,0,0,StutterTalk_42_17,-186.6215,86.67071,-13.197244,17.708704,3.240597,-2.017764,-14.892547,1.3702071,-6.5501328,-8.412382,-4.7661505,-9.9072,-1.6394736
StutterTalk,42,18,30289600,30337600,0,0,0,1,0,0,0,2,2,1,0,0,StutterTalk_42_18,-398.03146,100.0587,-21.924599,-2.1110752,-0.9587018,-26.33418,-20.78778,0.527755,-29.529238,3.732604,-2.773684,-16.322397,-1.1087885
StutterTalk,42,19,31433600,31481600,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_42_19,-237.17094,97.35777,-18.123333,13.50641,-2.6736596,1.5889335,-18.53512,2.1919405,-5.1175146,-4.4436584,-3.6738584,-12.632376,-0.027735863
StutterTalk,42,20,32629760,32677760,0,0,0,2,0,0,0,0,2,1,0,0,StutterTalk_42_20,-374.65945,69.7355,-16.746872,32.00764,6.0528684,-27.454891,-26.24372,-0.53113157,-15.787053,-8.060628,-5.3527255,-7.548516,-8.441174
StutterTalk,42,21,33519520,33567520,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_42_21,-270.143,96.39422,-23.253632,-8.293235,-9.000709,-11.009323,-38.39164,-14.254291,-14.112535,-2.8309314,0.007568463,-9.659905,-8.367654
StutterTalk,42,22,36454720,36502720,0,0,1,0,0,0,0,3,2,1,0,0,StutterTalk_42_22,-401.5311,91.234184,-21.376108,2.0069697,-5.253396,-31.174925,-23.97504,5.0858345,-14.564894,1.9807479,-6.385364,-13.809377,0.20673245
StutterTalk,42,23,37036960,37084960,0,0,0,0,0,0,0,2,3,0,0,0,StutterTalk_42_23,-262.9884,105.9959,-24.713776,-2.5341933,4.7153015,-24.179913,-53.5972,-5.754052,-15.706178,-11.474455,-7.994755,-7.8846545,-14.483924
StutterTalk,42,24,42208960,42256960,0,0,1,0,0,0,0,3,2,0,0,0,StutterTalk_42_24,-249.89223,115.79923,-50.98144,9.706021,-7.5402775,-40.54458,-36.9429,1.5173796,-25.052095,-4.918841,-10.1908655,-11.671544,-12.237989
StutterTalk,42,25,42317120,42365120,0,0,0,2,0,0,0,0,2,1,0,0,StutterTalk_42_25,-264.58115,97.59082,-37.332615,2.461932,5.5881963,-32.43962,-45.244816,-10.1407585,-24.813467,0.61395335,-5.4352746,-8.189916,-14.306095
StutterTalk,42,26,43560640,43608640,0,0,0,1,0,1,0,1,1,0,0,0,StutterTalk_42_26,-389.4212,78.97313,-25.952085,8.305758,4.8082185,-27.285048,-32.558735,-3.4575644,-9.239821,-2.1296833,-4.0288954,-9.435596,-4.8587074
StutterTalk,42,27,46641280,46689280,0,0,0,0,0,0,0,3,3,1,0,0,StutterTalk_42_27,-379.66788,94.67283,-12.98671,28.414795,8.595087,-36.270554,-30.602495,1.4460633,-23.392963,-2.9404774,-10.060411,-18.175255,-7.180163
StutterTalk,42,28,48412480,48460480,0,0,0,0,0,1,0,1,2,0,0,0,StutterTalk_42_28,-272.10883,115.57711,-39.843063,23.984083,7.35532,-31.574936,-44.973026,-5.4167485,-18.817543,-8.852404,-5.984917,-11.731543,-8.597187
StutterTalk,42,29,49878880,49926880,0,0,0,0,0,0,0,1,3,1,0,0,StutterTalk_42_29,-340.73047,80.58749,6.118755,16.38789,-2.15816,-26.341,-33.72931,2.029799,-19.135105,-10.075034,-7.4236846,-17.240314,-17.857237
StutterTalk,42,30,53067360,53115360,0,0,1,0,0,0,0,0,2,1,0,0,StutterTalk_42_30,-311.60068,108.79966,-15.239368,9.5905075,-6.6722736,-49.8118,-38.505146,12.134311,-14.492098,-8.937171,-15.612923,-14.658655,-4.4264603
StutterTalk,42,32,53169120,53217120,0,0,1,0,0,0,0,0,2,0,0,0,StutterTalk_42_32,-364.80557,82.90196,-0.4214933,17.629034,-3.365335,-33.44413,-28.485888,-0.8685368,-15.178363,-6.046652,-3.1427624,-20.127897,-10.56644
StutterTalk,42,33,53434400,53482400,0,0,1,0,1,0,0,3,1,0,0,0,StutterTalk_42_33,-364.19373,103.02639,-13.146968,14.117673,0.95658875,-35.434467,-24.753466,-4.602144,-19.786842,-9.069717,-8.278623,-15.503134,-10.332677
StutterTalk,42,35,54866400,54914400,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_42_35,-323.85104,115.93002,0.77382207,16.124098,-5.845657,-35.07338,-33.08671,-7.8950324,-18.828663,-8.162101,-8.399765,-18.411985,-12.284319
StutterTalk,42,36,56794880,56842880,0,0,0,1,0,0,0,1,3,1,0,0,StutterTalk_42_36,-150.99399,99.295845,-46.794285,14.365763,-7.707097,1.5692723,-21.048483,-8.384839,-8.754546,-14.241154,-2.0334964,-10.674805,-0.7544168
StutterTalk,42,37,57716480,57764480,0,0,0,1,0,0,0,0,3,0,0,0,StutterTalk_42_37,-226.41583,99.40303,-17.647335,20.87385,-1.5091711,5.925849,-15.613005,-4.414382,-10.477066,-3.1597784,-4.275252,-11.6007185,3.8983579
StutterTalk,42,38,58618560,58666560,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_42_38,-379.4559,100.27421,-7.9701147,35.438694,6.107607,-49.547867,-24.026682,-0.9104063,-18.453733,-10.341207,-11.552703,-10.944906,-6.5306253
StutterTalk,42,39,60031360,60079360,0,0,1,1,0,0,0,0,1,0,0,0,StutterTalk_42_39,-377.70645,49.674015,-7.3726406,29.472654,10.60909,-23.704304,-27.377468,-0.3053272,-18.924902,-6.337221,-13.782845,-11.281985,-7.765178
StutterTalk,43,0,2348000,2396000,0,0,0,0,0,0,0,3,3,0,0,0,StutterTalk_43_0,-412.40134,69.242134,-34.602192,3.1918938,0.7899753,17.684021,-2.0860095,-14.481371,-18.840382,-1.9470942,-3.4346654,-3.6349146,-13.094168
StutterTalk,43,1,58523200,58571200,0,0,0,1,0,0,0,0,2,2,0,0,StutterTalk_43_1,-360.47522,88.143036,-25.761402,27.794655,0.95502096,14.963709,-4.222438,-11.8071,-21.05341,-14.093444,-3.5403845,-2.0751345,-13.348538
StutterTalk,43,2,58556000,58604000,0,0,0,2,0,0,0,0,1,0,0,0,StutterTalk_43_2,-332.7839,94.625626,-23.10523,21.883244,-2.5270464,8.950166,-13.529409,-14.468609,-28.080442,-8.202562,-8.0143,1.0221893,-8.96427
StutterTalk,43,3,58680160,58728160,0,0,2,1,0,0,0,0,0,0,0,0,StutterTalk_43_3,-343.68335,26.71967,-19.876509,34.690792,0.3396205,6.3785334,-25.665592,1.2932627,-26.189383,-8.445026,-11.623652,5.8955307,-8.175216
StutterTalk,43,4,58722400,58770400,0,0,0,2,0,0,0,1,1,0,0,0,StutterTalk_43_4,-324.6213,58.542522,-17.249348,43.38019,-2.8155224,8.511194,-15.476132,-12.777523,-22.340965,-12.402282,-9.511581,1.0363286,-7.1109743
StutterTalk,43,5,60010400,60058400,0,0,1,0,0,0,0,1,2,0,0,0,StutterTalk_43_5,-417.03918,66.99454,-25.986183,22.122034,-1.087777,8.206186,-8.22044,-13.44276,-15.915814,-5.6074834,-3.7518811,2.609308,-1.3285887
StutterTalk,43,6,60047360,60095360,0,0,1,2,0,0,0,0,1,0,0,0,StutterTalk_43_6,-388.61612,47.40668,-19.278406,43.57249,0.1716544,9.610584,-16.373993,-8.265107,-21.831566,-11.332853,-7.749794,2.457705,-2.2155685
StutterTalk,43,7,60880800,60928800,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_43_7,-369.4719,95.795265,2.7117674,41.247272,18.44868,2.869439,-1.0820156,3.2292387,0.062282745,-1.9364825,-1.8570466,-4.7598057,-1.4480798
StutterTalk,43,9,60946720,60994720,0,0,0,0,0,0,0,0,3,2,0,0,StutterTalk_43_9,-368.51562,51.382668,-2.7969038,25.977451,4.831643,6.4281454,-13.106215,2.8638682,-5.6406856,-2.6822278,-2.3837192,1.9507099,-10.561223
StutterTalk,43,10,60984480,61032480,0,0,0,1,0,0,0,2,2,1,0,0,StutterTalk_43_10,-268.17105,66.69493,-10.341364,29.49662,4.171815,10.813298,-11.120253,3.9928694,0.5892158,-6.4826827,0.37142137,-2.773258,-7.753544
StutterTalk,43,11,61300480,61348480,0,0,0,0,0,0,0,0,3,1,0,0,StutterTalk_43_11,-366.07962,68.51107,3.6011248,44.390285,12.419696,2.1734726,-9.58771,1.8750211,1.2042474,-4.182991,4.710046,-4.5879054,0.58776736
StutterTalk,43,12,61335200,61383200,0,0,1,1,1,0,0,0,0,0,0,0,StutterTalk_43_12,-349.4324,95.77986,2.3400352,21.558311,11.646746,11.246308,0.33198488,-3.1756098,-9.166065,-3.9584477,-1.7503887,-7.7540646,0.8314272
StutterTalk,43,13,61388960,61436960,0,0,0,1,0,1,0,1,2,1,0,0,StutterTalk_43_13,-415.33914,68.95266,-28.986156,-4.006559,-1.0011753,14.146522,5.628986,3.8491697,1.2980921,5.6108475,1.709249,-4.0236254,3.9981759
StutterTalk,43,14,62409760,62457760,0,0,1,0,0,0,0,3,2,2,0,0,StutterTalk_43_14,-408.25992,78.496376,-16.335459,33.231564,2.3038354,15.833224,-12.572789,-10.772773,-20.511913,-7.13548,-1.2681315,-5.4578357,-10.720632
StutterTalk,43,15,62440480,62488480,0,0,3,0,0,0,0,0,0,0,0,0,StutterTalk_43_15,-359.83902,61.124557,-5.4428926,57.594757,3.1002002,2.2440116,-16.305174,-8.0443,-28.49807,-12.806594,-7.495953,-2.0755806,-10.026468
StutterTalk,43,18,10026240,10074240,0,0,0,1,1,0,0,1,1,0,0,0,StutterTalk_43_18,-478.92093,43.252285,14.510766,34.320114,11.766651,13.023878,2.754445,-2.3344088,-7.0008836,-3.7453117,-5.882037,-2.934359,-8.504892
StutterTalk,43,19,65528480,65576480,0,0,2,0,0,0,0,3,1,0,0,0,StutterTalk_43_19,-369.10446,93.31474,-25.618027,40.622402,9.274475,3.9019365,-12.885511,-10.543578,-21.440105,-14.59761,1.18703,-0.23971716,-14.064108
StutterTalk,43,20,65559520,65607520,0,0,2,1,0,3,0,2,0,0,0,0,StutterTalk_43_20,-317.68787,93.90082,-38.989613,36.70208,-1.0319121,8.58198,-12.835352,-13.622877,-19.843699,-9.090382,4.734866,-4.507667,-14.255948
StutterTalk,43,21,65989920,66037920,0,0,0,1,0,3,0,0,0,0,0,0,StutterTalk_43_21,-359.9837,73.30927,-17.722141,16.55114,-8.44993,9.574403,-14.949354,-10.241855,-19.831835,-0.11200712,-6.5635805,-3.6788466,-7.1893287
StutterTalk,43,23,66116320,66164320,0,0,0,0,0,0,0,0,3,2,0,0,StutterTalk_43_23,-433.74475,52.663963,-2.5475001,35.833836,5.7432685,5.4164233,-6.1575265,-8.170224,-18.009817,-13.155888,-10.274153,-1.705834,-12.240583
StutterTalk,43,24,66149120,66197120,0,0,3,0,0,0,0,2,0,0,0,0,StutterTalk_43_24,-384.8813,61.691578,-15.989905,28.682476,-4.4288187,13.263887,-13.942239,-5.104373,-12.730378,-3.707006,-4.950437,-1.9596647,-10.664008
StutterTalk,43,25,67419680,67467680,0,0,0,1,0,0,0,0,2,0,0,0,StutterTalk_43_25,-348.0385,77.588326,-5.2392263,16.58455,-5.530785,13.561295,-1.6464162,5.6608768,-2.6556923,0.54489756,2.3314798,-5.106727,8.186499
StutterTalk,43,28,67660320,67708320,0,0,1,1,0,0,0,0,2,0,0,0,StutterTalk_43_28,-345.32547,66.448654,-34.67001,25.845007,-0.6497713,-0.44328085,-12.587906,-1.7555151,-17.94848,-4.2946253,-6.440462,5.5124393,-9.812709
StutterTalk,43,30,68164000,68212000,0,0,0,0,0,3,0,0,0,0,0,0,StutterTalk_43_30,-379.1279,85.99343,-12.667048,31.08655,7.9818544,5.329453,-14.728971,-16.129015,-23.058035,-11.193186,-14.587708,0.7900822,-10.800388
StutterTalk,43,31,68846880,68894880,0,0,1,0,0,0,0,0,2,0,0,0,StutterTalk_43_31,-381.80093,90.59306,-7.483887,40.06457,5.712568,9.22647,-13.258176,-7.5076275,-12.600797,-15.158316,-3.61297,-1.6645585,-11.939704
StutterTalk,43,33,69490560,69538560,0,0,0,0,0,0,0,0,3,0,0,0,StutterTalk_43_33,-326.05188,89.82316,-3.783364,24.694529,9.671075,8.331941,-3.7750354,2.8455405,-1.9734122,0.75031346,3.8243186,-2.492466,2.2488544
StutterTalk,43,34,69526080,69574080,0,0,0,0,0,2,0,1,1,1,0,0,StutterTalk_43_34,-335.3978,82.26812,-38.050232,24.97831,5.988891,6.5648875,-13.813591,-8.013655,-18.550558,0.92604285,-5.3720355,-0.0294723,-1.4955308
StutterTalk,43,36,10591200,10639200,0,0,2,1,0,0,0,3,1,1,0,0,StutterTalk_43_36,-380.09866,37.222546,-16.147686,40.83472,3.2652624,13.85193,-11.91934,-6.48919,-17.186804,-9.199784,-4.318296,-2.8221016,-10.497177
StutterTalk,43,37,10623360,10671360,0,0,0,0,0,3,0,0,0,0,0,0,StutterTalk_43_37,-323.05383,58.46964,-19.424429,31.61417,-4.8079643,8.687135,-19.186949,-9.778622,-16.749615,-4.6928716,-6.822616,-2.8688517,-12.024207
StutterTalk,43,38,10759840,10807840,0,0,1,1,0,0,0,3,1,1,0,0,StutterTalk_43_38,-390.92404,79.529076,-12.409494,21.022337,0.0852024,3.8783839,-11.927009,-8.52585,-21.719994,-4.6297364,-2.3985233,-0.5663451,-17.202488
